Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-methionine biosynthesis II (plants)	0.4	0.67	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-De-novo-Biosynthesis.PWY-702.	PWY-702
adenosine ribonucleotides de novo biosynthesis	0.4	1.0	1.33	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
adenosine deoxyribonucleotides de novo biosynthesis II	0.4	1.0	1.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7220./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7220.	PWY-7220
NADH to cytochrome bd oxidase electron transfer II	0.4	0.5	2.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
menaquinol-6 biosynthesis	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
L-aspartate degradation I	0.4	1.0	2.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.ASPARTATE-DEG1-PWY.	ASPARTATE-DEG1-PWY
nitrate reduction X (dissimilatory, periplasmic)	0.4	0.67	1.33	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1584./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1584./Energy-Metabolism.Electron-Transfer.PWY0-1584.	PWY0-1584
CMP phosphorylation	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
pyrimidine deoxyribonucleotides de novo biosynthesis I	0.4	0.83	1.17	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
purine deoxyribonucleosides degradation I	0.4	0.88	1.63	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-7179.	PWY-7179
L-aspartate biosynthesis	0.4	1.0	2.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.ASPARTATESYN-PWY.	ASPARTATESYN-PWY
glycerol-3-phosphate to fumarate electron transfer	0.4	1.0	3.25	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1582./Energy-Metabolism.Electron-Transfer.PWY0-1582.	PWY0-1582
glycerol-3-phosphate to hydrogen peroxide electron transport	0.4	0.5	1.25	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Energy-Metabolism.Electron-Transfer.PWY0-1591.	PWY0-1591
arsenite oxidation I (respiratory)	0.4	0.5	1.75	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Detoxification.Arsenate-Detoxification.PWY-4521./Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-4521./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-4521./Energy-Metabolism.Electron-Transfer.PWY-4521.	PWY-4521
demethylmenaquinol-6 biosynthesis I	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
formaldehyde oxidation VII (THF pathway)	0.4	0.75	0.75	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-7909.	PWY-7909
bis(guanylyl molybdenum cofactor) biosynthesis	0.4	0.5	0.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
urea cycle	0.4	0.8	1.1	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.PWY-4984.	PWY-4984
glycerophosphodiester degradation	0.4	1.0	1.75	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-6952.	PWY-6952
2-deoxy-&alpha;-D-ribose 1-phosphate degradation	0.4	0.83	0.83	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY-7180.	PWY-7180
menaquinol-9 biosynthesis	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5844.	PWY-5844
gondoate biosynthesis (anaerobic)	0.4	0.75	2.13	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-7663.	PWY-7663
guanosine deoxyribonucleotides de novo biosynthesis I	0.4	1.0	1.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226.	PWY-7226
assimilatory sulfate reduction III	0.4	1.0	2.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Assimilatory-Sulfate-Reduction.PWY-6683.	PWY-6683
N-end rule pathway I (prokaryotic)	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Macromolecule-Modification.Protein-Modification.PWY-7801./Metabolic-Clusters.PWY-7801.	PWY-7801
pyrimidine nucleobases salvage I	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
UMP biosynthesis II	0.4	0.92	1.25	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-7790.	PWY-7790
guanosine ribonucleotides de novo biosynthesis	0.4	0.88	0.88	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7221.	PWY-7221
L-malate degradation II	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.CARBOXYLATES-DEG.L-Malate-Degradation.PWY-7686.	PWY-7686
formate to nitrite electron transfer	0.4	0.67	1.17	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1585./Energy-Metabolism.Electron-Transfer.PWY0-1585.	PWY0-1585
lipoprotein posttranslational modification	0.4	0.63	0.63	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Macromolecule-Modification.Protein-Modification.PWY-7884.	PWY-7884
oleate biosynthesis IV (anaerobic)	0.4	0.79	2.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.Oleate-Biosynthesis.PWY-7664.	PWY-7664
menaquinol-7 biosynthesis	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5839.	PWY-5839
pyrimidine deoxyribonucleosides degradation	0.4	1.0	1.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7181.	PWY-7181
pyrimidine deoxyribonucleotide phosphorylation	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Metabolic-Clusters.PWY-7197./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7197.	PWY-7197
4-hydroxyphenylpyruvate biosynthesis	0.4	1.0	2.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5886.	PWY-5886
UTP and CTP dephosphorylation I	0.4	0.6	1.6	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.UTP-CTP-Dephosphorylation.PWY-7185.	PWY-7185
demethylmenaquinol-9 biosynthesis	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
lipoate biosynthesis and incorporation III (Bacillus)	0.4	0.67	0.67	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY-6987.	PWY-6987
N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	0.4	0.5	0.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1587.	PWY0-1587
adenosine deoxyribonucleotides de novo biosynthesis	0.4	1.0	1.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
S-methyl-5'-thioadenosine degradation IV	0.4	1.0	1.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY0-1391.	PWY0-1391
pyrimidine deoxyribonucleosides salvage	0.4	0.8	0.8	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7199.	PWY-7199
myo-inositol biosynthesis	0.6	0.5	0.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Cyclitols-Biosynthesis.PWY-2301.	PWY-2301
thiamine diphosphate biosynthesis II (Bacillus)	0.6	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6893.	PWY-6893
glycine betaine biosynthesis I (Gram-negative bacteria)	0.2	0.5	0.5	Aliivibrio	Aliivibrio wodanis	Biosynthesis.Polyamine-Biosynthesis.Betaine-Biosynthesis.BETSYN-PWY.	BETSYN-PWY
NAD salvage pathway III (to nicotinamide riboside)	0.2	0.67	2.0	Aliivibrio	Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.NAD-BIOSYNTHESIS-II.	NAD-BIOSYNTHESIS-II
tetrathionate reduction I (to thiosulfate)	0.2	1.0	2.0	Aliivibrio	Aliivibrio wodanis	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Tetrathionate-Reduction.PWY-5358./Energy-Metabolism.Electron-Transfer.PWY-5358.	PWY-5358
choline degradation I	0.2	0.5	0.5	Aliivibrio	Aliivibrio wodanis	Degradation.AMINE-DEG.Choline-Degradation.CHOLINE-BETAINE-ANA-PWY.	CHOLINE-BETAINE-ANA-PWY
pyrimidine deoxyribonucleotides dephosphorylation	0.2	0.67	0.67	Aliivibrio	Aliivibrio wodanis	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7206./Metabolic-Clusters.PWY-7206.	PWY-7206
D-serine degradation	0.2	0.33	0.33	Aliivibrio	Aliivibrio wodanis	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY0-1535.	PWY0-1535
D-galactose degradation V (Leloir pathway)	0.2	1.0	1.6	Aliivibrio	Aliivibrio wodanis	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY66-422.	PWY66-422
alginate degradation	0.2	0.17	0.17	Aliivibrio	Aliivibrio wodanis	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.PWY-6986./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.PWY-6986.	PWY-6986
chitin degradation III (Serratia)	0.2	0.43	1.29	Aliivibrio	Aliivibrio wodanis	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-7822./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Chitin-Degradation.PWY-7822.	PWY-7822
glyoxylate cycle	0.2	1.0	1.67	Aliivibrio	Aliivibrio wodanis	Energy-Metabolism.GLYOXYLATE-BYPASS.	GLYOXYLATE-BYPASS
adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide	0.2	0.67	0.67	Aliivibrio	Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-De-Novo-Biosynthesis.PWY-7962.	PWY-7962
L-tryptophan degradation II (via pyruvate)	0.2	0.33	0.33	Aliivibrio	Aliivibrio wodanis	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.TRYPDEG-PWY.	TRYPDEG-PWY
proline to cytochrome bo oxidase electron transfer	0.2	0.5	0.5	Aliivibrio	Aliivibrio wodanis	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
fatty acid &beta;-oxidation III (unsaturated, odd number)	0.2	1.0	1.0	Aliivibrio	Aliivibrio wodanis	Degradation.Fatty-Acid-and-Lipid-Degradation.Fatty-Acid-Degradation.PWY-5137.	PWY-5137
glutathione-peroxide redox reactions	0.4	0.67	0.83	Aliivibrio	Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Reductants.PWY-4081.	PWY-4081
indole-3-acetate biosynthesis V (bacteria and fungi)	0.2	1.0	1.0	Aliivibrio	Vibrio fischeri MJ11	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-5026.	PWY-5026
chondroitin sulfate degradation I (bacterial)	0.2	0.08	0.08	Aliivibrio	Vibrio fischeri MJ11	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycosaminoglycan-Degradation.PWY-6572./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycosaminoglycan-Degradation.PWY-6572.	PWY-6572
D-galactonate degradation	0.2	1.0	1.0	Aliivibrio	Vibrio fischeri MJ11	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.GALACTCAT-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.GALACTCAT-PWY.	GALACTCAT-PWY
spermidine biosynthesis I	0.2	0.5	0.5	Aliivibrio	Vibrio fischeri MJ11	Biosynthesis.Polyamine-Biosynthesis.Spermidine-Biosynthesis.BSUBPOLYAMSYN-PWY.	BSUBPOLYAMSYN-PWY
L-phenylalanine biosynthesis II	0.2	0.67	1.0	Aliivibrio	Vibrio fischeri MJ11	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PHENYLALANINE-SYN.PWY-3462.	PWY-3462
L-sorbose degradation	0.2	0.5	0.5	Aliivibrio	Vibrio fischeri MJ11	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.P302-PWY.	P302-PWY
acetate and ATP formation from acetyl-CoA II	0.2	1.0	1.0	Aliivibrio	Vibrio fischeri MJ11	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY-5535./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY-5535.	PWY-5535
copper transport II	0.2	1.0	1.0	Aliivibrio	Vibrio fischeri MJ11	Transport-PWY-6137	Transport-PWY-6137
rhizobactin 1021 biosynthesis	0.2	0.33	0.33	Aliivibrio	Vibrio fischeri MJ11	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Siderophores-Biosynthesis.PWY-761.	PWY-761
glycine biosynthesis III	0.2	1.0	1.0	Aliivibrio	Vibrio fischeri MJ11	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-ALA-PWY.	GLYSYN-ALA-PWY
L-lysine fermentation to acetate and butanoate	0.2	0.3	0.5	Aliivibrio	Vibrio fischeri MJ11	Degradation.CARBOXYLATES-DEG.Acetate-Formation.P163-PWY./Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LYSINE-DEG.P163-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.P163-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetyl-CoA-Butyrate.P163-PWY.	P163-PWY
DIMBOA-glucoside activation	0.2	1.0	1.0	Aliivibrio	Vibrio fischeri MJ11	Activation-Inactivation-Interconversion.Activation.PWY-4441.	PWY-4441
gellan degradation	0.2	0.5	0.5	Aliivibrio	Vibrio fischeri MJ11	Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.PWY-6827./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.PWY-6827.	PWY-6827
photosynthesis light reactions	0.2	0.25	0.25	Aliivibrio	Vibrio fischeri MJ11	Energy-Metabolism.Electron-Transfer.PWY-101./Energy-Metabolism.Photosynthesis.PWY-101.	PWY-101
cardiolipin biosynthesis II	0.2	1.0	1.67	Aliivibrio	Vibrio fischeri MJ11	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Cardiolipin-Biosynthesis.PWY-5269.	PWY-5269
thiamine diphosphate biosynthesis III (Staphylococcus)	0.2	0.67	0.67	Aliivibrio	Vibrio fischeri MJ11	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6907.	PWY-6907
