Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
sorbitol biosynthesis II	0.0142857142857	0.67	0.67	Aeromonadaceae	Aeromonas hydrophila ML09-119	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Sorbitol-Biosynthesis.PWY-5530.	PWY-5530
nitrate reduction VIII (dissimilatory)	0.0142857142857	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1352./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1352./Energy-Metabolism.Electron-Transfer.PWY0-1352.	PWY0-1352
GDP-L-fucose biosynthesis I (from GDP-D-mannose)	0.171428571429	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila YL17, Aeromonas hydrophila pc104A, Tolumonas auensis DSM 9187, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas veronii FDAARGOS_632, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila JBN2301, Aeromonas dhakensis AAK1	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-66.	PWY-66
fatty acid biosynthesis initiation I	0.8	0.67	1.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Oceanisphaera avium AMac2203, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.PWY-4381.	PWY-4381
L-lactaldehyde degradation (anaerobic)	0.157142857143	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila NJ-35, Aeromonas hydrophila WCX23, Aeromonas hydrophila GYK1, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas hydrophila JBN2301	Degradation.Aldehyde-Degradation.Lactaldehyde-Degradation.PWY0-1315.	PWY0-1315
fucose degradation	0.157142857143	0.75	0.75	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila NJ-35, Aeromonas hydrophila WCX23, Aeromonas hydrophila GYK1, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas hydrophila JBN2301	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.FUCCAT-PWY.	FUCCAT-PWY
N-acetylneuraminate and N-acetylmannosamine degradation I	0.157142857143	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila NJ-35, Aeromonas hydrophila WCX23, Aeromonas hydrophila GYK1, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas hydrophila JBN2301	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.NAN-MANNACs-degradation.PWY0-1324.	PWY0-1324
2-hydroxypenta-2,4-dienoate degradation	0.2	0.67	0.67	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila KN-Mc-1R2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Zobellella denitrificans F13-1, Aeromonas hydrophila JBN2301, Aeromonas sp. ASNIH2	Degradation.CARBOXYLATES-DEG.PWY-5162.	PWY-5162
2-aminoethylphosphonate degradation I	0.585714285714	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas veronii FDAARGOS_632, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas veronii TH0426, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas encheleia NCTC12917, Aeromonas caviae 8LM, Aeromonas hydrophila GSH8-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas veronii MS-18-37, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas veronii 17ISAe, Aeromonas veronii X11, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.2-Aminoethylphosphonate-Degradation.PHOSPHONOTASE-PWY.	PHOSPHONOTASE-PWY
GDP-mannose biosynthesis	0.357142857143	0.75	1.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas hydrophila pc104A, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Tolumonas auensis DSM 9187, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas veronii FDAARGOS_632, Oceanisphaera avium AMac2203, Aeromonas encheleia NCTC12917, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas dhakensis KN-Mc-6U21, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila JBN2301, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5659.	PWY-5659
dissimilatory sulfate reduction I (to hydrogen sufide))	0.371428571429	0.5	1.25	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila WCX23, Aeromonas hydrophila MX16A, Aeromonas veronii FDAARGOS_632, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas veronii TH0426, Aeromonas hydrophila GYK1, Aeromonas sp. CU5, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas veronii MS-18-37, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila JBN2301, Aeromonas veronii 17ISAe, Aeromonas veronii X11	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Dissimilatory-Sulfate-Reduction.DISSULFRED-PWY./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.DISSULFRED-PWY.	DISSULFRED-PWY
formate oxidation to CO2	0.357142857143	1.0	2.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas hydrophila subsp. hydrophila, Aeromonas veronii B565, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila WCX23, Aeromonas veronii FDAARGOS_632, Oceanisphaera avium AMac2203, Aeromonas hydrophila GYK1, Aeromonas hydrophila GSH8-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas hydrophila 23-C-23, Aeromonas veronii MS-18-37, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila JBN2301, Aeromonas veronii 17ISAe, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.C1-COMPOUNDS.PWY-1881./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-1881.	PWY-1881
hydrogen oxidation I (aerobic)	0.585714285714	1.0	2.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas salmonicida S68, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas veronii X11	Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.Hydrogen-Oxidation.P283-PWY.	P283-PWY
L-cysteine degradation II	0.3	0.33	0.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Tolumonas auensis DSM 9187, Aeromonas salmonicida S121, Aeromonas salmonicida S44, Aeromonas hydrophila GYK1, Aeromonas salmonicida S68, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.CYSTEINE-DEG.LCYSDEG-PWY.	LCYSDEG-PWY
L-alanine biosynthesis II	0.571428571429	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas salmonicida S68, Aeromonas hydrophila GSH8-2, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Zobellella denitrificans F13-1, Aeromonas caviae NCTC12244, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-SYN2-PWY.	ALANINE-SYN2-PWY
CMP-pseudaminate biosynthesis	0.771428571429	0.67	0.67	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila YL17, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas veronii MS-18-37, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-6143.	PWY-6143
L-tryptophan degradation II (via pyruvate)	0.614285714286	0.33	0.33	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas hydrophila WCX23, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas salmonicida S44, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas caviae R25-2, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Aeromonas dhakensis KN-Mc-6U21, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii X11, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.TRYPDEG-PWY.	TRYPDEG-PWY
L-threonine degradation IV	0.4	1.0	1.0	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila NJ-35, Aeromonas hydrophila WCX23, Aeromonas hydrophila MX16A, Aeromonas hydrophila KN-Mc-1R2, Aeromonas veronii FDAARGOS_632, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas hydrophila GSH8-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae WCW1-2, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5436.	PWY-5436
partial TCA cycle (obligate autotrophs)	0.642857142857	1.0	1.45	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas hydrophila WCX23, Aeromonas salmonicida S121, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera avium AMac2203, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas encheleia NCTC12917, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Aeromonas schubertii WL1483, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.TCA-VARIANTS.PWY-5913.	PWY-5913
2-methylcitrate cycle I	0.6	0.8	0.8	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas hydrophila WCX23, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Aeromonas veronii X12, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas salmonicida S68, Aeromonas hydrophila GSH8-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas dhakensis KN-Mc-6U21, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas veronii 17ISAe, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.CARBOXYLATES-DEG.Propionate-Degradation.Methyl-Citrate-Cycle.PWY0-42.	PWY0-42
NADH to cytochrome bo oxidase electron transfer I	0.414285714286	1.0	3.5	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila WCX23, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas hydrophila GSH8-2, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae WCW1-2, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1335./Energy-Metabolism.Electron-Transfer.PWY0-1335.	PWY0-1335
TCA cycle II (plants and fungi)	0.557142857143	1.0	1.89	Aeromonadaceae	Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas salmonicida S44, Oceanisphaera avium AMac2203, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH3, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae NCTC12244, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Energy-Metabolism.TCA-VARIANTS.PWY-5690.	PWY-5690
