Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-asparagine biosynthesis III (tRNA-dependent)	1.0	0.75	3.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
CMP phosphorylation	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7205.	PWY-7205
ppGpp biosynthesis	1.0	0.5	0.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Metabolic-Regulators.PPGPPMET-PWY.	PPGPPMET-PWY
long-chain fatty acid activation	1.0	1.0	4.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
glycerol degradation I	1.0	0.5	0.5	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
L-homoserine biosynthesis	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
lipoate biosynthesis and incorporation I	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Lipoate-Biosynthesis.PWY0-501.	PWY0-501
PRPP biosynthesis	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
succinate to cytochrome bd oxidase electron transfer	1.0	1.0	3.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1353./Energy-Metabolism.Electron-Transfer.PWY0-1353.	PWY0-1353
L-cysteine biosynthesis I	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
folate polyglutamylation	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-2161.	PWY-2161
pyrimidine nucleobases salvage I	1.0	1.0	2.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7183.	PWY-7183
di-trans,poly-cis-undecaprenyl phosphate biosynthesis	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5785.	PWY-5785
L-tryptophan biosynthesis	1.0	0.83	1.17	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.TRYPTOPHAN-BIOSYNTHESIS.TRPSYN-PWY.	TRPSYN-PWY
L-homocysteine biosynthesis	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
adenosine deoxyribonucleotides de novo biosynthesis	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Adenosine-Deoxy-Denovo-Bbiosynthesis.PWY-7227.	PWY-7227
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
L-histidine biosynthesis	0.894736842105	1.0	1.2	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.HISTIDINE-SYN.HISTSYN-PWY.	HISTSYN-PWY
hydroxymethylpyrimidine salvage	0.947368421053	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6910.	PWY-6910
menaquinol-9 biosynthesis	0.947368421053	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5844.	PWY-5844
menaquinol-6 biosynthesis	0.947368421053	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5849.	PWY-5849
menaquinol-8 biosynthesis	0.947368421053	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.MENAQUINONESYN-PWY.	MENAQUINONESYN-PWY
glycogen degradation II	0.894736842105	0.67	0.83	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
N-acetylneuraminate and N-acetylmannosamine degradation I	0.842105263158	0.33	0.33	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. Z16, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.NAN-MANNACs-degradation.PWY0-1324.	PWY0-1324
NADH repair	0.684210526316	0.25	0.25	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. dk561, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces sp. 410, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Energy-Metabolism.PWY-6938.	PWY-6938
demethylmenaquinol-9 biosynthesis	0.842105263158	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
demethylmenaquinol-6 biosynthesis I	0.842105263158	1.0	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
L-alanine biosynthesis I	0.894736842105	0.67	0.67	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-VALINESYN-PWY.	ALANINE-VALINESYN-PWY
5-aminoimidazole ribonucleotide biosynthesis I	0.842105263158	0.8	1.2	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6121.	PWY-6121
tetrahydrofolate biosynthesis	0.894736842105	0.67	1.0	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces howellii NCTC11636, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces pacaensis Marseille-P2985, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
molybdenum cofactor biosynthesis	0.842105263158	0.56	0.63	Actinomyces	Actinomyces sp. oral taxon 848 str. F0332, Actinomyces sp. oral taxon 171 str. F0337, Actinomyces gaoshouyii pika_114, Actinomyces radicidentis CCUG 36733, Actinomyces sp. dk561, Actinomyces israelii NCTC12972, Actinomyces naeslundii ATCC 27039, Actinomyces sp. 299, Actinomyces sp. Chiba101, Actinomyces slackii NCTC11923, Actinomyces viscosus NCTC10951, Actinomyces tangfeifanii VUL4_3, Actinomyces sp. 410, Actinomyces sp. oral taxon 897 F0631, Actinomyces sp. oral taxon 414 F0588, Actinomyces oris T14V	Biosynthesis.Cofactor-Biosynthesis.Molybdenum-Cofactor-Biosynthesis.PWY-6823.	PWY-6823
